Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
,read,write,read,write,read,write,read,write,read,write,read,write,read,write,Min-Version,Version,Max-Version
10:29:15,2701,651,172864000,41664000,11.8,12.22,11.8,12.22,539.7,130.08,34540616.56,8325328.61,100%,100%,0,0,0
10:29:20,2703,658,172992000,42112000,11.8,12.12,11.8,12.12,540.01,131.45,34560411.36,8413111.95,100%,100%,1,1,1
10:29:25,2694,670,172416000,42880000,11.82,12.09,11.82,12.09,538.21,133.87,34445610.95,8567387,100%,100%,2,2,2
10:29:30,2708,683,173312000,43712000,11.7,12.07,11.7,12.06,541.1,136.48,34630196.84,8734453.23,100%,100%,3,3,3
10:29:35,2717,658,173888000,42112000,11.76,12.07,11.76,12.07,542.88,131.47,34744632.17,8414381.93,100%,100%,4,4,4
10:29:40,2689,678,172096000,43392000,11.78,12.1,11.78,12.1,537.3,135.48,34387250.38,8670554.24,100%,100%,5,5,5
10:29:45,2731,634,174784000,40576000,11.82,12.08,11.82,12.08,545.53,126.65,34913892.18,8105428.6,100%,100%,6,6,6
10:29:50,2710,679,173440000,43456000,11.73,12.04,11.72,12.04,541.49,135.67,34655187.07,8682812.87,100%,100%,7,7,7
10:29:55,2706,658,173184000,42112000,11.8,12.16,11.8,12.16,540.86,131.52,34615066,8417225.41,100%,100%,8,8,8
10:30:00,2702,671,172928000,42944000,11.77,12.09,11.77,12.09,539.79,134.05,34546555.3,8579337.26,100%,100%,9,9,9
10:30:05,2681,694,171584000,44416000,11.77,12.09,11.77,12.09,535.57,138.64,34276478.57,8872827.24,100%,100%,10,10,10
10:30:10,2723,664,174272000,42496000,11.73,12.04,11.73,12.04,544.22,132.7,34830318.77,8492918.12,100%,100%,11,11,11
10:30:15,2752,703,176128000,44992000,11.51,11.83,11.51,11.82,549.94,140.48,35195944.54,8990494.14,100%,100%,12,12,12
10:30:20,2775,711,177600000,45504000,11.42,11.67,11.42,11.67,554.27,142.02,35473464.07,9089452.39,100%,100%,13,13,13
10:30:25,2781,656,177984000,41984000,11.58,11.9,11.58,11.9,555.23,130.97,35534739.92,8382000.15,100%,100%,14,14,14
10:30:30,2781,680,177984000,43520000,11.5,11.75,11.5,11.75,555.81,135.9,35571957.34,8697864.25,100%,100%,15,15,15
10:30:35,2766,689,177024000,44096000,11.5,11.84,11.5,11.84,552.74,137.68,35375059.65,8811403.61,100%,100%,16,16,16
10:30:40,2735,699,175040000,44736000,11.57,11.92,11.57,11.92,546.36,139.64,34966788.3,8936815.86,100%,100%,17,17,17
10:30:45,2647,721,169408000,46144000,11.8,12.05,11.8,12.05,529.08,144.12,33860980.39,9223545.19,100%,100%,18,18,18
10:30:50,2648,718,169472000,45952000,11.8,12.14,11.8,12.14,528.98,143.43,33854422.56,9179778.56,100%,100%,19,19,19
10:30:55,2695,670,172480000,42880000,11.8,12.15,11.8,12.14,538.41,133.85,34458160.62,8566510.2,100%,100%,20,20,20
10:31:00,2708,648,173312000,41472000,11.84,12.17,11.84,12.17,540.91,129.43,34618340.61,8283795.49,100%,100%,21,21,21
10:31:05,2696,666,172544000,42624000,11.83,12.1,11.83,12.1,538.61,133.05,34471021.88,8515268.61,100%,100%,22,22,22
10:31:10,2687,668,171968000,42752000,11.83,12.19,11.83,12.19,536.54,133.38,34338852.75,8536568.84,100%,100%,23,23,23
10:31:15,2721,643,174144000,41152000,11.82,12.06,11.82,12.06,543.72,128.49,34798310.47,8223248.75,100%,100%,24,24,24
10:31:20,2749,629,175936000,40256000,11.77,12.05,11.77,12.05,549.53,125.74,35169691.18,8047074.1,100%,100%,25,25,25
10:31:25,2663,693,170432000,44352000,11.84,12.1,11.84,12.09,532.17,138.49,34058906.79,8863560.92,100%,100%,26,26,26
10:31:30,2681,681,171584000,43584000,11.8,12.17,11.8,12.17,535.77,136.09,34289458.46,8709748.59,100%,100%,27,27,27
10:31:35,2625,731,168000000,46784000,11.84,12.14,11.84,12.13,524.37,146.03,33559506.03,9345821.68,100%,100%,28,28,28
10:31:40,2692,681,172288000,43584000,11.79,12.06,11.79,12.06,537.96,136.09,34429153.95,8709651.99,100%,100%,29,29,29
10:31:45,2707,664,173248000,42496000,11.77,12.12,11.77,12.12,540.94,132.69,34620098.82,8492080.31,100%,100%,30,30,30
10:31:50,2714,661,173696000,42304000,11.77,12.1,11.77,12.1,542.05,132.02,34691104.3,8449569.12,100%,100%,31,31,31
10:31:55,2680,686,171520000,43904000,11.8,12.13,11.8,12.13,535.35,137.03,34262268.27,8769778.36,100%,100%,32,32,32
10:32:00,2721,651,174144000,41664000,11.79,12.09,11.79,12.09,543.68,130.08,34795800.16,8324832.67,100%,100%,33,33,33
10:32:05,2685,686,171840000,43904000,11.8,12.04,11.8,12.04,536.55,137.08,34339142.29,8773075.91,100%,100%,34,34,34
10:32:10,2671,700,170944000,44800000,11.79,12.07,11.79,12.07,533.54,139.82,34146240.47,8948685.95,100%,100%,35,35,35
10:32:15,2716,661,173824000,42304000,11.76,12.13,11.76,12.13,542.35,131.99,34710149.28,8447493.19,100%,100%,36,36,36
10:32:20,2697,672,172608000,43008000,11.8,12.1,11.8,12.1,538.73,134.23,34478545.83,8590824.44,100%,100%,37,37,37
10:32:25,2705,649,173120000,41536000,11.86,12.11,11.86,12.11,540.38,129.65,34584276.4,8297637.08,100%,100%,38,38,38
10:32:30,2718,669,173952000,42816000,11.73,12.05,11.73,12.05,543.09,133.67,34757531.31,8554943.13,100%,100%,39,39,39
10:32:35,2687,696,171968000,44544000,11.73,12.11,11.73,12.11,536.74,139.03,34351332.94,8898091.85,100%,100%,40,40,40
10:32:40,2646,717,169344000,45888000,11.8,12.13,11.8,12.12,528.59,143.24,33829853.04,9167050.53,100%,100%,41,41,41
10:32:45,2664,684,170496000,43776000,11.86,12.2,11.86,12.19,532.36,136.69,34071250.29,8747852.73,100%,100%,42,42,42
10:32:50,2667,689,170688000,44096000,11.83,12.19,11.83,12.19,532.79,137.64,34098732.75,8808730.58,100%,100%,43,43,43
10:32:55,2657,702,170048000,44928000,11.81,12.18,11.81,12.18,530.72,140.22,33966233.61,8974203.66,100%,100%,44,44,44
10:33:00,2726,654,174464000,41856000,11.78,11.98,11.77,11.97,544.7,130.68,34860764.98,8363261.65,100%,100%,45,45,45
10:33:05,2712,647,173568000,41408000,11.83,12.13,11.83,12.13,541.59,129.2,34661727.8,8269095.2,100%,100%,46,46,46
10:33:10,2726,651,174464000,41664000,11.76,12.13,11.76,12.13,544.87,130.12,34871985.16,8327678.15,100%,100%,47,47,47
10:33:15,2724,672,174336000,43008000,11.71,12.02,11.71,12.01,543.99,134.21,34815630.75,8589153.53,100%,100%,48,48,48
10:33:20,2727,651,174528000,41664000,11.75,12.14,11.75,12.14,544.46,129.97,34845605.04,8318357.88,100%,100%,49,49,49
10:33:25,2686,703,171904000,44992000,11.74,11.99,11.74,11.99,536.43,140.4,34331827.25,8985618.16,100%,100%,50,50,50
10:33:30,2712,658,173568000,42112000,11.8,12.15,11.8,12.14,541.69,131.43,34668475.52,8411512.28,100%,100%,51,51,51
